id,subject,group_id,assigneeName,status,priority,created_at,updated_at,channel,organization_id,Product,Alert Severity,Product Platform,Product Category,Customer First Response (UTC)
2148,FOX - Azure AD - A user signed in without MFA,SRC - L1,Ben Chauhan,closed,normal,"May 23, 2023, 10:04 PM","May 26, 2023, 11:02 PM",web,FOX,identity_and_access_management__azure_active_directory,medium,azure,identity_and_access_management,
2147, Infinity - AWS RDS - Configuration - Disable Encryption (High),SRC - L1,Ben Chauhan,closed,high,"May 23, 2023, 09:14 PM","May 31, 2023, 05:06 AM",web,Infinity,aws__amazon_rds,high,aws_platform,databases_and_database_security,
2146,Infinity - AWS Security Group - Ingress rule was revoked,SRC - L1,Ben Chauhan,closed,normal,"May 23, 2023, 08:41 PM","May 27, 2023, 11:02 PM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,firewallsandsecuritygroups,
2145,Infinity - Amazon S3 - Bucket ACL has been configured,SRC - L1,Ben Chauhan,closed,normal,"May 23, 2023, 08:26 PM","May 27, 2023, 11:02 PM",web,Infinity,aws__amazon_s3,medium,aws_platform,cloud_provider_/_service,
2144,Mazda - GuardDuty High or Critical Severity Event,SRC - L1,Zack Kumar,closed,low,"May 23, 2023, 05:22 PM","Jun 9, 2023, 08:05 AM",web,Mazda,aws__aws_guardduty,low,aws_platform,generic_/_other,
2143,Honda - Linux - OS Credentials Dumping Attempted,SRC - L1,Zack Kumar,closed,high,"May 23, 2023, 05:07 PM","Jun 3, 2023, 06:04 AM",web,Honda,endpoint_security__edr___linux,high,,generic_/_other,
2142,Infinity :Amazon S3 - Bucket Lifecycle policy has been created/modified,SRC - L1,Zack Kumar,closed,normal,"May 23, 2023, 12:28 PM","May 27, 2023, 11:02 PM",web,Infinity,aws__amazon_s3,medium,aws_platform,generic_/_other,
2141,FOX - Linux - User Logged in as Root,SRC - L1,Gil Kamalakannan,closed,normal,"May 23, 2023, 08:06 AM","May 26, 2023, 10:02 PM",web,FOX,endpoint_security__edr___linux,medium,,endpointsecurityedr,
2140,Honda - AWS Security Group - Ingress rule was added,SRC - L1,Gil Kamalakannan,closed,high,"May 23, 2023, 06:54 AM","Aug 7, 2023, 11:04 AM",web,Honda,firewalls_and_security_groups__aws_security_group,high,aws_platform,cloud_provider_/_service,
2139,Toyota - Okta - A new non-browser like tool used to enter an app,SRC - L1,Gil Kamalakannan,closed,high,"May 23, 2023, 06:32 AM","Sep 21, 2023, 02:04 AM",web,Toyota,identity_and_access_management__okta,medium,,identity_and_access_management,
2138,Honda - Linux - Privilege Escalated,SRC - L1,Gil Kamalakannan,closed,high,"May 23, 2023, 04:34 AM","Jun 29, 2023, 05:04 AM",web,Honda,endpoint_security__edr___linux,high,,endpointsecurityedr,
2137,Bosch - AWS CloudTrail - IAM policy changes,SRC - L1,Gil Kamalakannan,closed,normal,"May 23, 2023, 04:05 AM","May 26, 2023, 06:08 AM",web,Bosch,cloud_provider_/_service__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
2136,FOX - Linux - Possible Data Transferred,SRC - L1,Gil Kamalakannan,closed,high,"May 23, 2023, 02:52 AM","May 26, 2023, 03:05 AM",web,FOX,endpoint_security__edr___linux,high,,endpointsecurityedr,
2135,FOX - Linux - Potentially Suspicious Command Used,SRC - L1,Gil Kamalakannan,closed,high,"May 23, 2023, 02:38 AM","May 26, 2023, 03:05 AM",web,FOX,endpoint_security__edr___linux,high,,endpointsecurityedr,
2134,Infinity - Microsoft Alert: Amazon RDS - Deletion of RDS Instance,SRC - L1,Ben Chauhan,closed,high,"May 23, 2023, 01:07 AM","May 27, 2023, 11:02 PM",web,Infinity,aws__amazon_rds,medium,aws_platform,databases_and_database_security,
2133,Infinity - AWS CloudTrail - Root account activity detected,SRC - L1,Ben Chauhan,closed,normal,"May 23, 2023, 12:31 AM","May 26, 2023, 04:04 AM",web,Infinity,cloud_provider_/_service__aws_cloudtrail,high,,cloud_provider_/_service,
2132,Toyota - Login from an unfamiliar country,SRC - L1,Ben Chauhan,closed,high,"May 22, 2023, 09:37 PM","Jun 19, 2023, 12:04 PM",web,Toyota,identity_and_access_management__okta,medium,,identity_and_access_management,
2131,Infinity - AWS Security Group - Ingress rule was revoked,SRC - L1,Ben Chauhan,closed,normal,"May 22, 2023, 09:01 PM","May 26, 2023, 12:03 AM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,firewallsandsecuritygroups,
2130,Bosch -  GuardDuty warning event,SRC - L1,Ben Chauhan,closed,normal,"May 22, 2023, 08:41 PM","May 26, 2023, 06:08 AM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
2129,FOX -  Azure Key Vault - A New Secret Created,SRC - L1,keren Mishra,closed,high,"May 22, 2023, 07:06 PM","May 25, 2023, 11:03 PM",web,FOX,cloud_provider_/_service__azure_aks,critical,azure,cloud_provider_/_service,
2128,Re: FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,John brain,closed,high,"May 22, 2023, 06:02 PM","May 31, 2023, 12:05 AM",web,FOX,vulnerability_management__upguard,medium,azure,vulnerability_management,
2127,Toyota- Cloudflare - More than usual 4xx edge response errors (at least 10),SRC - L1,keren Mishra,closed,high,"May 22, 2023, 04:03 PM","Aug 7, 2023, 12:03 AM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,medium,on-prem,waf_and_ddos_protection_services,
2126,Toyota- Okta - Login from an unfamiliar country,SRC - L1,keren Mishra,closed,normal,"May 22, 2023, 02:23 PM","May 27, 2023, 08:04 AM",web,Toyota,identity_and_access_management__okta,medium,end_point_operating_system,identity_and_access_management,
2125,Re: Infinity - GuardDuty - Medium Severity Event,SRC - L1,keren Mishra,closed,,"May 22, 2023, 01:51 PM","May 26, 2023, 12:03 AM",web,Infinity,cloud_provider_/_service__aws_eks,medium,aws_platform,cloud_provider_/_service,
2124,Infinity-GuardDuty - Low Severity Event,SRC - L1,keren Mishra,closed,low,"May 22, 2023, 01:43 PM","May 31, 2023, 02:05 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,low,aws_platform,cloud_provider_/_service,
2123,Infinity - AWS Console - IAM Unauthorised user login,SRC - L1,keren Mishra,closed,high,"May 22, 2023, 12:27 PM","May 26, 2023, 01:07 AM",web,Infinity,identity_and_access_management__aws_iam,critical,aws_platform,identity_and_access_management,
2122,Bosch - Multiple MFA challenges sent in 30 min,SRC - L1,keren Mishra,closed,high,"May 22, 2023, 11:50 AM","May 31, 2023, 02:05 AM",web,Bosch,identity_and_access_management__aws_iam,critical,aws_platform,identity_and_access_management,
2121,FOX :Upguard - Vendor CSTAR DroppedByIn,SRC - L1,Zack Kumar,closed,high,"May 22, 2023, 10:14 AM","May 25, 2023, 11:03 PM",web,FOX,vulnerability_management__upguard,high,,vulnerability_management,
2120,Suzuki - AWS IAM - A user was deleted via AWS SSO / IAM Identity center,SRC - L1,Zack Kumar,closed,high,"May 22, 2023, 08:57 AM","May 27, 2023, 11:02 PM",web,Suzuki,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
2119,Bosch : AWS CloudTrail - User console login without MFA,SRC - L1,Zack Kumar,closed,high,"May 22, 2023, 06:52 AM","May 26, 2023, 06:08 AM",web,Bosch,aws__aws_cloudtrail,high,,cloud_provider_/_service,
2118,Infinity : JumpCloud - An Admin logged-in successfully without MFA,SRC - L1,Zack Kumar,closed,high,"May 22, 2023, 06:46 AM","May 26, 2023, 01:07 AM",web,Infinity,,high,,,
2117,FOX - Azure Key Vault - Secrets List Operation Attempted & Keys List Operation Attempted,SRC - L1,Ben Chauhan,closed,high,"May 22, 2023, 04:27 AM","May 25, 2023, 05:04 AM",web,FOX,cloud_provider_/_service__azure_aks,critical,,cloud_provider_/_service,
2116,Suzuki - IAM policy changes,SRC - L1,Avi Golovaty,closed,normal,"May 22, 2023, 03:33 AM","May 27, 2023, 04:05 AM",web,Suzuki,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
2115,Infinity - JumpCloud A device was added to device group,SRC - L1,Ben Chauhan,closed,normal,"May 22, 2023, 03:08 AM","May 25, 2023, 06:08 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2114,Simon - Fortigate - High Severity Alert,SRC - L1,Ben Chauhan,closed,normal,"May 22, 2023, 12:21 AM","May 26, 2023, 08:07 AM",web,Simon,firewalls_and_security_groups__fortigate,medium,,firewallsandsecuritygroups,
2113,Infinity - GuardDuty - Medium Severity Event,SRC - L1,Avi Golovaty,closed,normal,"May 22, 2023, 12:13 AM","May 25, 2023, 06:08 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
2112,Infinity - GuardDuty - Critical Severity Event,SRC - L1,Avi Golovaty,closed,high,"May 21, 2023, 11:51 PM","May 25, 2023, 03:07 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
2111,FOX - Azure AD - A user signed in without MFA,SRC - L1,Ben Chauhan,closed,high,"May 21, 2023, 10:44 PM","May 25, 2023, 03:07 AM",web,FOX,identity_and_access_management__azure_active_directory,high,azure,identity_and_access_management,
2110,Infinity - Jumpcloud - Admin privilege escalation over user's Device(High) & JumpCloud - A user was added to a user group,SRC - L1,Ben Chauhan,closed,high,"May 21, 2023, 10:03 PM","May 24, 2023, 11:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2109,Suzuki - AWS EC2 - An instance was launched,SRC - L1,Ben Chauhan,closed,normal,"May 21, 2023, 09:26 PM","May 27, 2023, 04:05 AM",web,Suzuki,cloud_provider_/_service__aws_ec2,medium,aws_platform,cloud_provider_/_service,
2108,Infinity - JumpCloud - User's password changed & JumpCloud - A user was updated,SRC - L1,Ben Chauhan,closed,normal,"May 21, 2023, 09:05 PM","May 24, 2023, 11:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2107,Infinity - JumpCloud -A JumpCloud user account has been locked,SRC - L1,Ben Chauhan,closed,normal,"May 21, 2023, 08:34 PM","May 24, 2023, 11:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2106,Infinity- AWS RDS - Configuration - Disable Delete Protection (Medium),SRC - L1,keren Mishra,closed,normal,"May 21, 2023, 02:54 PM","May 27, 2023, 10:02 PM",web,Infinity,cloud_provider_/_service__amazon_rds,medium,aws_platform,cloud_provider_/_service,
2105,Infinity- AWS RDS - Configuration - Disable Encryption ,SRC - L1,keren Mishra,closed,high,"May 21, 2023, 02:19 PM","May 24, 2023, 11:03 PM",web,Infinity,cloud_provider_/_service__amazon_rds,high,aws_platform,cloud_provider_/_service,
2104,FOX - host is not reporting,SRC - L1,Ben Chauhan,closed,normal,"May 21, 2023, 09:33 AM","May 24, 2023, 11:03 PM",web,FOX,generic_/_other__temp,medium,,generic_/_other,
2103,Bosch - CrowdStrike - Low Severity Incident Alert,SRC - L1,Anna Gilad,closed,low,"May 21, 2023, 07:54 AM","May 28, 2023, 06:03 AM",web,Bosch,endpoint_security__edr___crowdstrike,low,end_point_operating_system,endpointsecurityedr,
2102,Bosch - AWS CloudTrail - IAM policy changes,SRC - L1,Ben Chauhan,closed,normal,"May 21, 2023, 07:42 AM","Jun 1, 2023, 02:04 AM",web,Bosch,aws__aws_cloudtrail,medium,aws_platform,identity_and_access_management,
2101,Bosch - CrowdStrike - High and Medium alert detected,SRC - L1,Ben Chauhan,closed,high,"May 21, 2023, 04:29 AM","May 28, 2023, 06:03 AM",web,Bosch,endpoint_security__edr___crowdstrike,medium,,endpointsecurityedr,
2100,Infinity : Cloudflare - Successful Account Logon Detected without GP IP,SRC - L1,Zack Kumar,closed,high,"May 20, 2023, 11:58 PM","May 24, 2023, 11:03 PM",web,Infinity,waf_and_ddos_protection_services__cloudflare_,high,,waf_and_ddos_protection_services,
2099,"Toyota - Cloudflare - High error ratio of 4xx edge response, over 15% in 30min",SRC - L1,keren Mishra,closed,high,"May 20, 2023, 02:33 PM","Jul 17, 2023, 06:07 AM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,medium,aws_platform,waf_and_ddos_protection_services,
2098,FOX -  Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,keren Mishra,closed,normal,"May 20, 2023, 02:08 PM","May 23, 2023, 07:02 PM",web,FOX,cloud_provider_/_service__azure_aks,medium,azure,cloud_provider_/_service,
2097,Infinity - Amazon RDS - Deletion of RDS Instance(Medium),SRC - L1,keren Mishra,closed,normal,"May 20, 2023, 01:32 PM","May 24, 2023, 11:03 PM",web,Infinity,cloud_provider_/_service__amazon_rds,medium,aws_platform,cloud_provider_/_service,
2096,Saas -Exfiltration - New file MIME type detected,SRC - L1,Zack Kumar,closed,low,"May 20, 2023, 09:06 AM","Jun 2, 2023, 02:09 AM",web,Saas BV,generic_/_other__temp,medium,Microsoft_platfrom,generic_/_other,
2095,Infinity : GuardDuty - High or Critical Severity Event,SRC - L1,Zack Kumar,closed,high,"May 20, 2023, 05:58 AM","May 24, 2023, 11:03 PM",web,Infinity,aws__aws_guardduty,high,,Microsoft,
2094,Infinity - JumpCloud - A user was updated,SRC - L1,Gil Kamalakannan,closed,normal,"May 20, 2023, 03:04 AM","May 24, 2023, 11:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2093,Infinity - Cloudflare - Successful Account Logon Detected without GP IP,SRC - L1,Gil Kamalakannan,closed,normal,"May 19, 2023, 11:36 PM","May 24, 2023, 11:03 PM",web,Infinity,waf_and_ddos_protection_services__cloudflare_,medium,,waf_and_ddos_protection_services,
2092,Infinity - AWS Security Group - Ingress rule was revoked,SRC - L1,Gil Kamalakannan,closed,normal,"May 19, 2023, 11:30 PM","May 24, 2023, 11:03 PM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,cloud_provider_/_service,
2091,Infinity : GuardDuty - High or Critical Severity Event,SRC - L1,keren Mishra,closed,high,"May 19, 2023, 05:50 PM","May 24, 2023, 11:03 PM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
2090,Toyota-OktaA-new non-browser like tool used to enter an app,SRC - L1,keren Mishra,closed,high,"May 19, 2023, 12:51 PM","Jul 22, 2023, 02:04 AM",web,Toyota,identity_and_access_management__okta,medium,end_point_operating_system,identity_and_access_management,
2089,Toyota-Access admin app event from unknown actor,SRC - L1,keren Mishra,closed,normal,"May 19, 2023, 11:54 AM","May 25, 2023, 02:02 PM",web,Toyota,identity_and_access_management__okta,medium,on-prem,identity_and_access_management,
2088,Infinity - JumpCloud - A command was removed from a device,SRC - L1,Gil Kamalakannan,closed,normal,"May 19, 2023, 07:43 AM","May 24, 2023, 11:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2087,FOX - Azure Network Security Groups - A Security Group was created or modified,SRC - L1,Ben Chauhan,closed,high,"May 19, 2023, 03:37 AM","May 23, 2023, 04:06 AM",web,FOX,firewalls_and_security_groups__azure_network_security_groups,medium,azure,firewallsandsecuritygroups,
2086,Infinity - JumpCloud - A device was added to a user,SRC - L1,Ben Chauhan,closed,normal,"May 19, 2023, 03:06 AM","May 24, 2023, 11:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2085,Infinity - JumpCloud Protect app device was deleted,SRC - L1,Ben Chauhan,closed,high,"May 19, 2023, 02:42 AM","May 24, 2023, 11:03 PM",web,Infinity,identity_and_access_management__jumpcloud,high,,identity_and_access_management,
2084,FOX - JumpCloud - A device was added,SRC - L1,Ben Chauhan,closed,normal,"May 19, 2023, 12:31 AM","May 23, 2023, 04:06 AM",web,FOX,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2083,Saas - STA - Privilege Escalation - New process running as root,SRC - L1,Gil Kamalakannan,closed,high,"May 19, 2023, 12:06 AM","Jun 9, 2023, 08:05 AM",web,Saas BV,Microsoft__sta,high,Microsoft_platfrom,Microsoft,
2082,Toyota - Cloudflare - More than usual 5xx edge response errors (at least 10),SRC - L1,Ben Chauhan,closed,high,"May 19, 2023, 12:00 AM","May 27, 2023, 11:03 AM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,medium,,waf_and_ddos_protection_services,
2081,Infinity - IAM policy changes,SRC - L1,Avi Golovaty,closed,normal,"May 18, 2023, 11:55 PM","May 24, 2023, 11:03 PM",web,Infinity,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
2080,Suzuki - IAM policy changes,SRC - L1,Gil Kamalakannan,closed,normal,"May 18, 2023, 11:46 PM","May 25, 2023, 11:03 PM",web,Suzuki,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
2079,Infinity - JumpCloud - A user was updated,SRC - L1,Ben Chauhan,closed,normal,"May 18, 2023, 10:01 PM","May 22, 2023, 12:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2078,Infinity -  JumpCloud -A JumpCloud user account has been locked,SRC - L1,Ben Chauhan,closed,high,"May 18, 2023, 09:41 PM","May 21, 2023, 10:02 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2077,Bosch - [Customer request] jose.lopez alert  ,SRC - L1,Ben Chauhan,closed,high,"May 18, 2023, 08:49 PM","Jun 9, 2023, 07:07 AM",web,Bosch,generic_/_other__temp,high,,generic_/_other,
2076,FOX - UpGuard - Typosquat Registration Changed and CyberRisk-TyposquatRegistered,SRC - L1,Zack Kumar,closed,high,"May 18, 2023, 02:36 PM","May 21, 2023, 11:03 PM",web,FOX,vulnerability_management__upguard,high,,vulnerability_management,
2075,suspicious macro in excel file,SRC - L1,Gil Kamalakannan,closed,urgent,"May 18, 2023, 07:27 AM","May 31, 2023, 01:04 AM",web,Bosch,email_security__phishing/spam_emails,high,end_point_operating_system,email_security,
2073,suspicious excel file,SRC - L1,Gil Kamalakannan,closed,urgent,"May 18, 2023, 07:25 AM","Jun 9, 2023, 07:07 AM",web,Bosch,email_security__phishing/spam_emails,low,end_point_operating_system,email_security,
2071,Infinity-JumpCloud -A JumpCloud user account has been locked,SRC - L1,keren Mishra,closed,normal,"May 18, 2023, 06:43 AM","May 21, 2023, 10:02 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2070,Re: Infinity : JumpCloud - An Admin logged-in successfully without MFA,Orchestrator,Apple SRC - Orchestrator,closed,high,"May 18, 2023, 06:09 AM","May 21, 2023, 10:02 PM",web,Infinity,identity_and_access_management__jumpcloud,high,aws_platform,identity_and_access_management,
2069,FOX- Azure Key Vault - Secret Deletion Attempted,SRC - L1,keren Mishra,closed,normal,"May 18, 2023, 06:05 AM","May 23, 2023, 04:06 AM",web,FOX,cloud_provider_/_service__azure_aks,medium,azure,cloud_provider_/_service,
2068,Infinity- Google Workspace - Creation Or Modification of externally shared drive detected (Critical),SRC - L1,keren Mishra,closed,high,"May 18, 2023, 05:00 AM","May 24, 2023, 11:03 PM",web,Infinity,productivity__google_workspace__gsuite_,critical,google_workspace,productivity,
2067,malware worm ,SRC - L1,John brain,closed,urgent,"May 18, 2023, 04:27 AM","May 31, 2023, 12:05 AM",web,Bosch,Microsoft__src,,end_point_operating_system,Microsoft,
2065,Re: Bosch -  AWS CloudTrail - IAM policy changes,SRC - L1,keren Mishra,closed,normal,"May 18, 2023, 04:11 AM","May 21, 2023, 07:04 AM",web,Bosch,cloud_provider_/_service__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
2064,FOX - Azure VM - A Virtual Machine was deleted & Azure VM - A disk has been deleted,SRC - L1,Ben Chauhan,closed,normal,"May 18, 2023, 01:54 AM","May 23, 2023, 04:06 AM",web,FOX,azure__azure_virtual_machines,medium,azure,cloud_provider_/_service,
2063,Infinity - JumpCloud - A command was removed from a device,SRC - L1,Ben Chauhan,closed,normal,"May 18, 2023, 12:25 AM","May 22, 2023, 12:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2062,Infinity - JumpCloud - A command was created,SRC - L1,Ben Chauhan,closed,normal,"May 18, 2023, 12:02 AM","May 22, 2023, 12:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2061,FOX - Azure Network Security Groups - A Security Group was created or modified,SRC - L1,Gil Kamalakannan,closed,normal,"May 17, 2023, 11:46 PM","May 21, 2023, 12:03 AM",web,FOX,firewalls_and_security_groups__azure_network_security_groups,medium,azure,cloud_provider_/_service,
2060,Mazda - GuardDuty Medium Severity Event,SRC - L1,Avi Golovaty,closed,normal,"May 17, 2023, 11:44 PM","May 21, 2023, 12:03 AM",web,Mazda,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
2059,Toyota - Cloudflare - More than usual 4xx edge response errors (at least 10),SRC - L1,Ben Chauhan,closed,high,"May 17, 2023, 10:14 PM","Aug 7, 2023, 12:03 AM",web,Toyota,identity_and_access_management__jumpcloud,high,,identity_and_access_management,
2058,Infinity - Jumpcloud - Admin privilege escalation over user's Device(High),SRC - L1,Gil Kamalakannan,closed,normal,"May 17, 2023, 09:50 PM","May 22, 2023, 12:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2057,Toyota - Okta - Login from an unfamiliar country,SRC - L1,Ben Chauhan,closed,high,"May 17, 2023, 09:33 PM","Jul 17, 2023, 06:07 AM",web,Toyota,identity_and_access_management__okta,medium,,identity_and_access_management,
2056,Bosch-CrowdStrike - More than 3 detections in the same endpoint for the last 24 hours,SRC - L1,keren Mishra,closed,high,"May 17, 2023, 03:25 PM","May 22, 2023, 03:07 AM",web,Bosch,endpoint_security__edr___crowdstrike,medium,end_point_operating_system,endpointsecurityedr,
2055,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,keren Mishra,closed,normal,"May 17, 2023, 01:46 PM","May 20, 2023, 09:02 PM",web,FOX,vulnerability_management__upguard,medium,on-prem,vulnerability_management,
2054,Re: Simon-STA - Unusual TOR nodes connectivity,SRC - L1,keren Mishra,closed,low,"May 17, 2023, 01:30 PM","May 26, 2023, 09:05 AM",web,Simon,ids_/_ips__sta,low,,ids_/_ips,
2053,Toyota - Cloudflare - More than usual 5xx edge response errors (at least 10),SRC - L1,keren Mishra,closed,high,"May 17, 2023, 01:16 PM","Jul 21, 2023, 04:02 PM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,medium,aws_platform,waf_and_ddos_protection_services,
2052,Toyota : Cloudflare - More than usual 4xx edge response errors (at least 10),SRC - L1,keren Mishra,closed,normal,"May 17, 2023, 01:04 PM","May 27, 2023, 11:03 AM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,medium,aws_platform,waf_and_ddos_protection_services,
2051,Re: Mazda : GuardDuty Medium Severity Event,SRC - L1,Avi Singh,closed,,"May 17, 2023, 12:22 PM","May 28, 2023, 06:03 AM",web,Mazda,cloud_provider_/_service__aws_guardduty,medium,,cloud_provider_/_service,
2050,Infinity : AWS IAM - A user was created with programmatic access,SRC - L1,Danna Sival,closed,high,"May 17, 2023, 07:53 AM","May 22, 2023, 12:06 AM",web,Infinity,identity_and_access_management__aws_iam,high,aws_platform,identity_and_access_management,
2049,FOX : Azure AD - A user signed in without MFA,SRC - L1,Danna Sival,closed,high,"May 17, 2023, 07:08 AM","May 20, 2023, 08:05 AM",web,FOX,identity_and_access_management__azure_active_directory,high,,identity_and_access_management,
2048,FOX : CrowdStrike - Critical severity alert,SRC - L1,Danna Sival,closed,high,"May 17, 2023, 06:01 AM","May 20, 2023, 07:04 AM",web,FOX,endpoint_security__edr___crowdstrike,critical,azure,endpointsecurityedr,
2046,FOX - JumpCloud - A policy was updated,SRC - L1,Ben Chauhan,closed,normal,"May 17, 2023, 02:41 AM","May 20, 2023, 03:05 AM",web,FOX,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2045,Suzuki - IAM policy changes,SRC - L1,Gil Kamalakannan,closed,normal,"May 17, 2023, 01:55 AM","May 25, 2023, 11:03 PM",web,Suzuki,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
2044,FOX - Linux - Possible Data Transferred,SRC - L1,Ben Chauhan,closed,high,"May 17, 2023, 01:03 AM","May 20, 2023, 03:05 AM",web,FOX,endpoint_security__edr___linux,medium,,endpointsecurityedr,
2043,Infinity - AWS Security Group - Egress rule was revoked,SRC - L1,Gil Kamalakannan,closed,normal,"May 17, 2023, 12:24 AM","May 22, 2023, 12:06 AM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,cloud_provider_/_service,
2042,Infinity - IAM policy changes,SRC - L1,Ben Chauhan,closed,normal,"May 17, 2023, 12:18 AM","May 21, 2023, 12:02 PM",web,Infinity,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
2041,FOX -  Azure Key Vault - A New Secret Created,SRC - L1,Ben Chauhan,closed,high,"May 16, 2023, 11:52 PM","May 20, 2023, 01:05 AM",web,FOX,generic_/_other__temp,high,azure,cloud_provider_/_service,
2040,FOX - Linux - Potentially Suspicious Command Used,SRC - L1,Gil Kamalakannan,closed,normal,"May 16, 2023, 11:11 PM","May 20, 2023, 12:03 AM",web,FOX,endpoint_security__edr___linux,medium,,endpointsecurityedr,
2039,Toyota - Cloudflare - More than usual 5xx edge response errors (at least 10),SRC - L1,Ben Chauhan,closed,high,"May 16, 2023, 11:10 PM","May 27, 2023, 08:04 AM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,medium,,waf_and_ddos_protection_services,
2038,Infinity - JumpCloud - User's password changed,SRC - L1,Ben Chauhan,closed,high,"May 16, 2023, 10:21 PM","May 21, 2023, 12:02 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2037,Infinity - JumpCloud - A user was updated,SRC - L1,Gil Kamalakannan,closed,normal,"May 16, 2023, 10:17 PM","May 21, 2023, 12:02 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
2036,Bosch - colleen.tairi - Login alert,SRC - L1,Ben Chauhan,closed,high,"May 16, 2023, 09:47 PM","Jun 9, 2023, 07:07 AM",web,Bosch,email_security__google_workspace__gsuite_,high,google_workspace,productivity,
2035,Infinity - AWS Security Group - Ingress rule was revoked,SRC - L1,Ben Chauhan,closed,normal,"May 16, 2023, 09:01 PM","May 22, 2023, 12:06 AM",web,Infinity,firewalls_and_security_groups__aws_security_group,medium,aws_platform,firewallsandsecuritygroups,
2034,Infinity : GuardDuty - High or Critical Severity Event,SRC - L1,Zack Kumar,closed,normal,"May 16, 2023, 03:24 PM","May 22, 2023, 12:06 AM",web,Infinity,aws__aws_guardduty,high,,Microsoft,
2033,Toyota : Cloudflare - More than usual 4xx edge response errors (at least 10),SRC - L1,Zack Kumar,closed,normal,"May 16, 2023, 02:58 PM","May 27, 2023, 08:04 AM",web,Toyota,waf_and_ddos_protection_services__cloudflare_,medium,,waf_and_ddos_protection_services,
2032,Mazda : GuardDuty Medium Severity Event,SRC - L1,Danna Sival,closed,high,"May 16, 2023, 09:00 AM","May 26, 2023, 01:07 AM",web,Mazda,aws__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
2031,Infinity : Amazon S3 - Access logging has been disabled or changed,SRC - L1,Danna Sival,closed,high,"May 16, 2023, 08:20 AM","May 22, 2023, 12:06 AM",web,Infinity,aws__amazon_s3,high,aws_platform,cloud_provider_/_service,
2030,Bosch : AWS CloudTrail - User console login without MFA,SRC - L1,Danna Sival,closed,high,"May 16, 2023, 07:52 AM","Jun 9, 2023, 07:07 AM",web,Bosch,aws__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
